source,source_id,name,operator,city,country,latitude,longitude,net_count,ix_count,confidence,source_url,license_note
PeeringDB,12473,PLUTEX DC01,PLUTEX GmbH,Bremen,DE,53.076377,8.77224,0,0,high,https://www.peeringdb.com/fac/12473,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12474,PLUTEX DC05,PLUTEX GmbH,Bremen,DE,53.075099,8.769077,0,0,high,https://www.peeringdb.com/fac/12474,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12481,IDC19,IDC19 - Intelligent Data Center,Vinhedo,BR,-23.013528,-46.963309,1,0,high,https://www.peeringdb.com/fac/12481,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12485,Datacenter Nexa,PT Internet Mulia Untuk Negeri,Kota Semarang,ID,-7.021511,110.427097,1,0,high,https://www.peeringdb.com/fac/12485,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12486,EdgeConneX Tel Aviv (EDCTLV11),EdgeConneX Inc.,Petah Tikva,IL,32.098941,34.869304,0,0,high,https://www.peeringdb.com/fac/12486,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12488,Digital Realty CHI (9333 Grand Ave),Digital Realty,Franklin Park,US,41.926884,-87.859119,2,0,high,https://www.peeringdb.com/fac/12488,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12489,Digital Realty CHI (9355 Grand Ave),Digital Realty,Franklin Park,US,41.927658,-87.859333,2,0,high,https://www.peeringdb.com/fac/12489,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12490,Digital Realty CHI (9377 Grand Ave),Digital Realty,Franklin Park,US,41.928621,-87.85877,5,1,high,https://www.peeringdb.com/fac/12490,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12502,CDC Auckland SD1,CDC Data Centres,"Silverdale, Auckland",NZ,-36.611672,174.663258,12,1,high,https://www.peeringdb.com/fac/12502,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12503,CDC Auckland HV1,CDC Data Centres,"Hobsonville, Auckland",NZ,-36.803028,174.636853,11,1,high,https://www.peeringdb.com/fac/12503,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12504,"Raxio, ET1, Addis Ababa, Ethiopia",RAXIO DATA CENTRES,Addis Ababa,ET,8.997753,38.779203,1,0,high,https://www.peeringdb.com/fac/12504,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12506,Servacus DC02,Psittacus Systems LIMITED,Kettering,GB,52.422201,-0.802249,0,0,high,https://www.peeringdb.com/fac/12506,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12507,Penta Infra Berlin BER01,Penta C.V.,Berlin,DE,52.513685,13.61756,8,1,high,https://www.peeringdb.com/fac/12507,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12508,Penta Infra Dusseldorf DUS01,Penta C.V.,Meerbusch,DE,51.245111,6.694634,5,0,high,https://www.peeringdb.com/fac/12508,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12509,Penta Infra Berlin BER02,Penta C.V.,Berlin,DE,52.513685,13.61756,4,0,high,https://www.peeringdb.com/fac/12509,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12510,Penta Infra Copenhagen CPH01,Penta C.V.,"Glostrup, Copenhagen",DK,55.68209,12.395427,3,0,high,https://www.peeringdb.com/fac/12510,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12511,Penta Infra Geleen GLN01,Penta C.V.,Geleen,NL,50.979857,5.828044,3,0,high,https://www.peeringdb.com/fac/12511,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12512,HRCOM,HRcom Inc.,Guaynabo,PR,18.416424,-66.105537,7,0,high,https://www.peeringdb.com/fac/12512,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12513,Equinix AT4 - Atlanta,"Equinix, Inc.",Atlanta,US,33.895445,-84.453611,4,1,high,https://www.peeringdb.com/fac/12513,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12514,Penta Infra Leipzig LEJ01,Penta C.V.,Leipzig,DE,51.33967,12.301757,3,0,high,https://www.peeringdb.com/fac/12514,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12528,TTCL Dar es Salaam Telephone House,Tanzania Telecommunications Corporation (TTCL Corporation),Dar es Salaam,TZ,-6.818177,39.286437,6,0,high,https://www.peeringdb.com/fac/12528,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12531,Datahall Datacenter,PT. Herza Digital Indonesia,Jakarta Timur,ID,-6.25159,106.864,10,0,high,https://www.peeringdb.com/fac/12531,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12537,SAFEHOUSE Data Centre,i-Tech Network Solutions Sdn Bhd,Mont' Kiara,MY,3.165702,101.653155,0,0,high,https://www.peeringdb.com/fac/12537,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12538,MetroNet Bangladesh,MetroNet Bangladesh Ltd.,Dhaka,BD,23.794148,90.41145,4,0,high,https://www.peeringdb.com/fac/12538,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12540,RTP MK15,RTP-Media,Moscow,RU,55.657125,37.540487,0,0,high,https://www.peeringdb.com/fac/12540,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12553,EdgeCore Phoenix,EdgeCore Digital Infrastructure,Mesa,US,33.345396,-111.619886,0,0,high,https://www.peeringdb.com/fac/12553,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12556,NUV BRASIL DC01,NUV BRASIL,Serra,BR,-20.221521,-40.270879,11,1,high,https://www.peeringdb.com/fac/12556,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12557,NUV BRASIL DC02,NUV BRASIL,Vitória,BR,-20.314127,-40.294357,6,0,high,https://www.peeringdb.com/fac/12557,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12560,Prisma Medios de Pago,PRISMA MEDIOS DE PAGO S.A.,Buenos Aires,AR,-34.639474,-58.401576,0,0,high,https://www.peeringdb.com/fac/12560,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12565,R-KOM Datacenter Ostbayern 1,R-KOM GmbH,Regensburg,DE,49.01335,12.1482,1,0,high,https://www.peeringdb.com/fac/12565,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12566,R-KOM Datacenter Ostbayern 2,R-KOM GmbH,Regensburg,DE,49.013454,12.148083,1,0,high,https://www.peeringdb.com/fac/12566,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12567,R-KOM Datacenter Ostbayern 3,R-KOM GmbH,Lappersdorf,DE,49.036964,12.086628,1,0,high,https://www.peeringdb.com/fac/12567,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12570,Tornado Datacenter - FRA01,Tornado Datacenter GmbH & Co. KG,Langen,DE,50.00253,8.6568,24,3,high,https://www.peeringdb.com/fac/12570,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12574,IIJ Shiroi DCC,Internet Initiative Japan Inc.,Shiroi-shi,JP,35.800503,140.104687,2,1,high,https://www.peeringdb.com/fac/12574,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12576,WWZ Rechenzenter Zug,WWZ Telekom AG,Zug,CH,47.185346,8.490164,1,0,high,https://www.peeringdb.com/fac/12576,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12580,CtrlS Patna DC1,CtrlS Datacenters Ltd,Patna,IN,25.63345,85.10596,18,1,high,https://www.peeringdb.com/fac/12580,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12588,DCI Adelaide 01 (ADL01),DCI Data Centers,Kidman Park,AU,-34.908936,138.531462,7,1,high,https://www.peeringdb.com/fac/12588,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12590,BDx CGK1 - Jakarta City Center,BDx DC Services Limited,Jakarta,ID,-6.210889,106.816168,23,1,high,https://www.peeringdb.com/fac/12590,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12592,BDx CGK3 - Jakarta TBS,BDx DC Services Limited,Jakarta,ID,-6.290823,106.786144,44,2,high,https://www.peeringdb.com/fac/12592,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12599,Elmec BR4,Elmec Informatica SPA,Brunello,IT,45.769448,8.810173,1,0,high,https://www.peeringdb.com/fac/12599,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12602,ProDC,PT SOLUSI DATA CEPAT,Jakarta Selatan,ID,-6.239248,106.825258,95,2,high,https://www.peeringdb.com/fac/12602,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12616,BDx HKG2 - Watson,BDx DC Services Limited,Kwai Chung,HK,22.362964,114.133776,3,0,high,https://www.peeringdb.com/fac/12616,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12623,IDTEL DC Jakarta,PT Inovasi Digital Telekomunikasi,Jakarta Selatan,ID,-6.296234,106.825931,0,0,high,https://www.peeringdb.com/fac/12623,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12625,BDx HKG1 - Cavendish,BDx DC Services Limited,Hong Kong,HK,22.249009,114.164312,1,0,high,https://www.peeringdb.com/fac/12625,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12634,XLSmart Bintaro (JNB1),PT XLSmart Telecom Sejahtera Tbk,Kota Tangerang Selatan,ID,-6.276744,106.718676,2,0,high,https://www.peeringdb.com/fac/12634,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12637,TKRZ Rheine (RHE1),TKRZ Stadtwerke GmbH,Rheine,DE,52.310703,7.440631,3,0,high,https://www.peeringdb.com/fac/12637,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12638,TKRZ Emsdetten (EMS1),TKRZ Stadtwerke GmbH,Emsdetten,DE,52.157579,7.554901,1,0,high,https://www.peeringdb.com/fac/12638,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12639,TKRZ Nordhorn (NOH1),TKRZ Stadtwerke GmbH,Nordhorn,DE,52.409179,7.050301,1,0,high,https://www.peeringdb.com/fac/12639,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12640,TKRZ Greven (GRV1),TKRZ Stadtwerke GmbH,Greven,DE,52.130914,7.695303,1,0,high,https://www.peeringdb.com/fac/12640,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12641,XLSmart Bandung (BNB),PT XLSmart Telecom Sejahtera Tbk,Kota Bandung,ID,-6.937653,107.678614,2,0,high,https://www.peeringdb.com/fac/12641,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12652,ICTGlobe Centurion,ICTGlobe Management (Pty) Ltd,Centurion,ZA,-25.882463,28.184586,4,0,high,https://www.peeringdb.com/fac/12652,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12653,1&1 Versatel Telehaus Münster,1&1 Versatel Deutschland GmbH,Münster,DE,51.935079,7.648998,2,0,high,https://www.peeringdb.com/fac/12653,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12664,Paratus Armada,Paratus Group Holdings LTD,Windhoek,NA,-22.414477,17.068081,2,0,high,https://www.peeringdb.com/fac/12664,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12670,Globenet Maiquetia,Vtal,La Guaira,VE,10.597271,-67.006072,6,0,high,https://www.peeringdb.com/fac/12670,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12675,tzulo Chicago,"tzulo, inc.",Chicago,US,41.876203,-87.631496,0,0,high,https://www.peeringdb.com/fac/12675,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12679,SD / Comsat Southbury Ground Station,SD Data Center,Southbury,US,41.451602,-73.28939,1,0,high,https://www.peeringdb.com/fac/12679,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12680,SD / Comsat Santa Paula Ground Station,SD Data Center,Santa Paula,US,34.413094,-119.080887,1,0,high,https://www.peeringdb.com/fac/12680,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12683,Vodafone Esenyurt MTX,VODAFONE NET ILETISIM HIZMETLERI ANONIM SIRKETI,Esenyurt,TR,41.048791,28.671267,16,1,high,https://www.peeringdb.com/fac/12683,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12703,NIXI Gorakhpur,National Internet Exchange of India,Gorakhpur,IN,26.755813,83.370172,0,0,high,https://www.peeringdb.com/fac/12703,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12705,Equinix ST3 - Santiago,"Equinix, Inc.",Santiado,CL,-33.444046,-70.655784,3,1,high,https://www.peeringdb.com/fac/12705,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12706,Equinix ST4 - Santiago,"Equinix, Inc.",San Pedro,CL,-34.429019,-71.083703,2,1,high,https://www.peeringdb.com/fac/12706,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12707,Polaris Data Centre,Polaris Data Centre,Brisbane,AU,-27.681733,152.898655,11,1,high,https://www.peeringdb.com/fac/12707,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12715,NIXI Burdwan,National Internet Exchange of India,Burdwan,IN,23.249819,87.86958,2,0,high,https://www.peeringdb.com/fac/12715,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12716,NIXI Durgapur,National Internet Exchange of India,Durgapur,IN,23.518222,87.345851,0,0,high,https://www.peeringdb.com/fac/12716,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12717,NIXI Baroda,National Internet Exchange of India,Baroda,IN,22.31036,73.17325,2,0,high,https://www.peeringdb.com/fac/12717,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12723,NIXI Gurgaon,National Internet Exchange of India,Gurugram,IN,28.494032,77.081243,1,0,high,https://www.peeringdb.com/fac/12723,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12733,NIXI Indore,National Internet Exchange of India,Indore,IN,22.752445,75.86528,7,1,high,https://www.peeringdb.com/fac/12733,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12734,NIXI Bhopal,National Internet Exchange of India,Bhopal,IN,23.301266,77.361843,2,1,high,https://www.peeringdb.com/fac/12734,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12741,NIXI Ahmedabad,National Internet Exchange of India,Ahmedabad,IN,23.041238,72.51403,2,1,high,https://www.peeringdb.com/fac/12741,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12742,NIXI Guwahati,National Internet Exchange of India,Guwahati,IN,26.185805,91.786092,1,1,high,https://www.peeringdb.com/fac/12742,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12744,NIXI Kolkata,National Internet Exchange of India,Kolkata,IN,22.588914,88.392604,3,0,high,https://www.peeringdb.com/fac/12744,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12746,PCK IT Datacenter Lindau,PCK IT Datacenter GmbH,Lindau,DE,47.553064,9.71927,1,0,high,https://www.peeringdb.com/fac/12746,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12748,HostDime BOG Colombia Tier IV Data Center,HostDime,Bogota,CO,5.012069,-73.992722,6,1,high,https://www.peeringdb.com/fac/12748,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12749,HostDime Orlando Tier IV Data Center,HostDime,Orlando,US,28.614463,-81.385657,2,0,high,https://www.peeringdb.com/fac/12749,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12750,NIXI Mumbai GPX,National Internet Exchange of India,Mumbai,IN,19.121328,72.897744,10,0,high,https://www.peeringdb.com/fac/12750,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12751,NIXI Mumbai SIFY,National Internet Exchange of India,Mumbai,IN,19.063309,72.998648,3,0,high,https://www.peeringdb.com/fac/12751,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12752,NIXI Panaji,National Internet Exchange of India,Panaji,IN,15.500517,73.825736,1,1,high,https://www.peeringdb.com/fac/12752,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12755,NorthC Münchenstein (Basel) 1,NorthC Schweiz AG,Münchenstein,CH,47.512499,7.615436,7,0,high,https://www.peeringdb.com/fac/12755,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12756,NorthC Biel (Bern),NorthC Schweiz AG,Biel/Bienne,CH,47.155705,7.279169,3,0,high,https://www.peeringdb.com/fac/12756,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12758,Netia Data Center MIND,Netia S.A.,Jawczyce,PL,52.210771,20.848805,9,1,high,https://www.peeringdb.com/fac/12758,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12761,Netia Data Center BRAIN,Netia S.A.,Grodzisk Mazowiecki,PL,52.11117,20.600122,1,0,high,https://www.peeringdb.com/fac/12761,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12762,Netia Jaworzno (JAWOH001),Netia S.A.,Jaworzno,PL,50.218129,19.260778,3,0,high,https://www.peeringdb.com/fac/12762,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12763,Netia Poznań (POZNH003),Netia S.A.,Poznan,PL,52.405482,16.920848,4,0,high,https://www.peeringdb.com/fac/12763,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12764,Vocus Sydney SYD02,Vocus Group,Baulkham Hills,AU,-33.733687,150.969873,2,0,high,https://www.peeringdb.com/fac/12764,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12766,Whipcord TDC01,Whipcord Edge Data Centers Inc.,Etobicoke,CA,43.612495,-79.515319,0,0,high,https://www.peeringdb.com/fac/12766,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12767,STT Singapore 3,ST Telemedia Global Data Centres (STT GDC),Singapore,SG,1.350163,103.891794,0,0,high,https://www.peeringdb.com/fac/12767,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12769,NIXI Chennai STT,National Internet Exchange of India,Chennai,IN,13.069292,80.278493,3,0,high,https://www.peeringdb.com/fac/12769,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12770,NIXI Noida Netmagic,National Internet Exchange of India,Noida,IN,28.620251,77.381149,4,0,high,https://www.peeringdb.com/fac/12770,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12772,eStruxture MTL-4,eStruxture Data Centers Inc.,Montreal,CA,45.44577,-73.869447,5,1,high,https://www.peeringdb.com/fac/12772,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12773,eStruxture MTL-5,eStruxture Data Centers Inc.,Montreal,CA,45.502357,-73.565488,4,1,high,https://www.peeringdb.com/fac/12773,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12774,eStruxture TOR-1,eStruxture Data Centers Inc.,Toronto,CA,43.644639,-79.384228,6,1,high,https://www.peeringdb.com/fac/12774,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12775,eStruxture TOR-2,eStruxture Data Centers Inc.,Toronto,CA,43.64743,-79.384055,4,1,high,https://www.peeringdb.com/fac/12775,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12776,eStruxture TOR-3,eStruxture Data Centers Inc.,Toronto,CA,43.601368,-79.53699,4,1,high,https://www.peeringdb.com/fac/12776,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12777,eStruxture TOR-4,eStruxture Data Centers Inc.,Toronto,CA,43.820682,-79.23974,4,1,high,https://www.peeringdb.com/fac/12777,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12778,eStruxture TOR-5,eStruxture Data Centers Inc.,Barrie,CA,44.337608,-79.670164,4,1,high,https://www.peeringdb.com/fac/12778,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12780,Groupe Cyllene - DC - Montigny les Bretonneux,Cyllene SAS,Montigny-le-Bretonneux,FR,48.774932,2.018664,1,0,high,https://www.peeringdb.com/fac/12780,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12781,MVIXP Datacenter,Maldives Internet Exchange,Male',MV,4.177914,73.515076,2,1,high,https://www.peeringdb.com/fac/12781,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12785,Sunbreak Electronics,Sunbreak Electronics,Portland,US,45.261026,-122.676541,4,2,high,https://www.peeringdb.com/fac/12785,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12787,IIX-Sulampua,Asosiasi Penyelenggara Jasa Internet Indonesia,Makassar,ID,-5.136896,119.44173,4,1,high,https://www.peeringdb.com/fac/12787,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12793,NIXI Patna,National Internet Exchange of India,Patna,IN,25.628102,85.110078,8,0,high,https://www.peeringdb.com/fac/12793,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12799,Citranet DC Surakarta,Jembatan Citra Nusantara,Sukoharjo,ID,-7.541058,110.71923,6,1,high,https://www.peeringdb.com/fac/12799,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12803,Netbone Datacenter İstanbul,Netbone Telekomünikasyon A.Ş.,Şişli,TR,41.070057,29.00254,6,0,high,https://www.peeringdb.com/fac/12803,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12805,Firmus LST01,Firmus,St Leonards,AU,-41.440443,147.175363,1,0,high,https://www.peeringdb.com/fac/12805,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12806,DarkNET Burgas,DarkNET LTD,Burgas,BG,42.516571,27.459539,1,0,high,https://www.peeringdb.com/fac/12806,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12820,SDC Hosting and Support Colchester1,SDC Hosting and Support Ltd,Colchester,GB,51.923512,0.921634,0,0,high,https://www.peeringdb.com/fac/12820,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12826,ELENDE - TECNOLOGIAS DE INFORMACAO,"ELENDE - TECNOLOGIAS DE INFORMACAO - COMERCIO E SERVICOS, LDA",Morro Bento,AO,-8.901434,13.181998,1,0,high,https://www.peeringdb.com/fac/12826,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12827,Meeza Data Center - MV3,MEEZA QSTP LLC,Doha,QA,25.325315,51.437444,3,0,high,https://www.peeringdb.com/fac/12827,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12828,Meeza Data Center - MV1,MEEZA QSTP LLC,Doha,QA,25.238965,51.453699,4,1,high,https://www.peeringdb.com/fac/12828,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12834,TTCL Kijitonyama Exchange,Tanzania Telecommunications Corporation (TTCL Corporation),Dar es Salaam,TZ,-6.771351,39.240128,1,0,high,https://www.peeringdb.com/fac/12834,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12842,Fiber 23,Fiber 23 S.R.L,Rome,IT,41.787929,12.320431,5,1,high,https://www.peeringdb.com/fac/12842,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12844,Scott Data Center Omaha,Scott Managed Services,Omaha,US,41.242916,-96.016491,2,0,high,https://www.peeringdb.com/fac/12844,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12855,31173 DC Lund Mobilvägen,31173 Services AB,Lund,SE,55.716839,13.2251,2,0,high,https://www.peeringdb.com/fac/12855,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12860,OADC LOS1 - Lagos,Open Access Data Centres,Lagos,NG,6.424183,3.498124,24,2,high,https://www.peeringdb.com/fac/12860,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12861,OADC JNB1 - Johannesburg,Open Access Data Centres,Johannesburg,ZA,-26.13608,28.1991,9,1,high,https://www.peeringdb.com/fac/12861,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12863,OADC CPT1 - Cape Town,Open Access Data Centres,Cape Town,ZA,-33.959484,18.476891,11,1,high,https://www.peeringdb.com/fac/12863,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12864,GTD Chile -  Lidice II,GTD Internet,Santiago,CL,-33.43542,-70.649189,3,1,high,https://www.peeringdb.com/fac/12864,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
